# ir	alpha	ctx	bpb
  1	0.05	2	2.51244
  1	0.05	3	2.31786
  1	0.05	4	2.31873
  1	0.05	5	2.32256
  1	0.05	6	2.33853
  1	0.05	7	2.40383
  1	0.05	8	2.65233
  1	0.05	9	3.26895
  1	0.05	10	3.16468
  1	0.05	11	2.59582
  1	0.05	12	2.3835
  1	0.05	13	2.33467
  1	0.05	14	2.32458
  1	0.05	15	2.32246
  1	0.05	16	2.32204
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
