# ir	alpha	ctx	bpb
  0	0.05	2	2.38519
  0	0.05	3	2.32214
  0	0.05	4	2.32379
  0	0.05	5	2.33088
  0	0.05	6	2.36039
  0	0.05	7	2.47823
  0	0.05	8	2.89942
  0	0.05	9	3.40659
  0	0.05	10	2.87145
  0	0.05	11	2.46107
  0	0.05	12	2.35126
  0	0.05	13	2.32782
  0	0.05	14	2.32311
  0	0.05	15	2.32216
  0	0.05	16	2.32197
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
