# ir	alpha	ctx	bpb
  1	0.05	2	2.50298
  1	0.05	3	2.31012
  1	0.05	4	2.30893
  1	0.05	5	2.31272
  1	0.05	6	2.32863
  1	0.05	7	2.39348
  1	0.05	8	2.63835
  1	0.05	9	3.21508
  1	0.05	10	3.16422
  1	0.05	11	2.62427
  1	0.05	12	2.39377
  1	0.05	13	2.33708
  1	0.05	14	2.32508
  1	0.05	15	2.32257
  1	0.05	16	2.32206
  1	0.05	17	2.32196
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
