# ir	alpha	ctx	bpb
  1	0.05	2	2.52749
  1	0.05	3	2.31493
  1	0.05	4	2.31487
  1	0.05	5	2.31867
  1	0.05	6	2.33463
  1	0.05	7	2.39973
  1	0.05	8	2.64672
  1	0.05	9	3.24646
  1	0.05	10	3.16609
  1	0.05	11	2.60752
  1	0.05	12	2.38743
  1	0.05	13	2.33543
  1	0.05	14	2.32471
  1	0.05	15	2.32248
  1	0.05	16	2.32205
  1	0.05	17	2.32195
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
