# ir	alpha	ctx	bpb
  1	0.05	2	2.49769
  1	0.05	3	2.31452
  1	0.05	4	2.30589
  1	0.05	5	2.30969
  1	0.05	6	2.32556
  1	0.05	7	2.39027
  1	0.05	8	2.63373
  1	0.05	9	3.19862
  1	0.05	10	3.1613
  1	0.05	11	2.6336
  1	0.05	12	2.39707
  1	0.05	13	2.33799
  1	0.05	14	2.32534
  1	0.05	15	2.32264
  1	0.05	16	2.32207
  1	0.05	17	2.32196
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
