# ir	alpha	ctx	bpb
  0	0.05	2	2.457
  0	0.05	3	2.30636
  0	0.05	4	2.30799
  0	0.05	5	2.31501
  0	0.05	6	2.3442
  0	0.05	7	2.46034
  0	0.05	8	2.86104
  0	0.05	9	3.32639
  0	0.05	10	2.91316
  0	0.05	11	2.4916
  0	0.05	12	2.35972
  0	0.05	13	2.32982
  0	0.05	14	2.32354
  0	0.05	15	2.32224
  0	0.05	16	2.322
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
