# ir	alpha	ctx	bpb
  0	0.05	2	2.45457
  0	0.05	3	2.3101
  0	0.05	4	2.31174
  0	0.05	5	2.31877
  0	0.05	6	2.34809
  0	0.05	7	2.46456
  0	0.05	8	2.86995
  0	0.05	9	3.34493
  0	0.05	10	2.90495
  0	0.05	11	2.48432
  0	0.05	12	2.35739
  0	0.05	13	2.32923
  0	0.05	14	2.32343
  0	0.05	15	2.32222
  0	0.05	16	2.32199
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
