# ir	alpha	ctx	bpb
  0	0.05	2	2.45831
  0	0.05	3	2.30425
  0	0.05	4	2.30588
  0	0.05	5	2.31289
  0	0.05	6	2.34207
  0	0.05	7	2.458
  0	0.05	8	2.8557
  0	0.05	9	3.31579
  0	0.05	10	2.91788
  0	0.05	11	2.49607
  0	0.05	12	2.36099
  0	0.05	13	2.33005
  0	0.05	14	2.32367
  0	0.05	15	2.32227
  0	0.05	16	2.322
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
