# ir	alpha	ctx	bpb
  0	0.05	2	2.44248
  0	0.05	3	2.31995
  0	0.05	4	2.3216
  0	0.05	5	2.32866
  0	0.05	6	2.35814
  0	0.05	7	2.4757
  0	0.05	8	2.89361
  0	0.05	9	3.395
  0	0.05	10	2.87801
  0	0.05	11	2.46537
  0	0.05	12	2.35234
  0	0.05	13	2.32809
  0	0.05	14	2.32314
  0	0.05	15	2.32217
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
