# ir	alpha	ctx	bpb
  0	0.05	2	2.46473
  0	0.05	3	2.3175
  0	0.05	4	2.31914
  0	0.05	5	2.3262
  0	0.05	6	2.35565
  0	0.05	7	2.47306
  0	0.05	8	2.88796
  0	0.05	9	3.38271
  0	0.05	10	2.88479
  0	0.05	11	2.46989
  0	0.05	12	2.35348
  0	0.05	13	2.32833
  0	0.05	14	2.32321
  0	0.05	15	2.3222
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
