# ir	alpha	ctx	bpb
  0	0.05	2	2.37748
  0	0.05	3	2.32226
  0	0.05	4	2.32391
  0	0.05	5	2.331
  0	0.05	6	2.36049
  0	0.05	7	2.47839
  0	0.05	8	2.89963
  0	0.05	9	3.40697
  0	0.05	10	2.87031
  0	0.05	11	2.46081
  0	0.05	12	2.35121
  0	0.05	13	2.32793
  0	0.05	14	2.32311
  0	0.05	15	2.32217
  0	0.05	16	2.32197
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
