# ir	alpha	ctx	bpb
  1	0.05	2	2.49243
  1	0.05	3	2.31835
  1	0.05	4	2.30271
  1	0.05	5	2.30651
  1	0.05	6	2.32239
  1	0.05	7	2.38684
  1	0.05	8	2.62909
  1	0.05	9	3.18296
  1	0.05	10	3.15964
  1	0.05	11	2.64255
  1	0.05	12	2.40078
  1	0.05	13	2.33883
  1	0.05	14	2.3255
  1	0.05	15	2.32266
  1	0.05	16	2.3221
  1	0.05	17	2.32196
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
