# ir	alpha	ctx	bpb
  0	0.05	2	2.47097
  0	0.05	3	2.29976
  0	0.05	4	2.30139
  0	0.05	5	2.3084
  0	0.05	6	2.33754
  0	0.05	7	2.45295
  0	0.05	8	2.84492
  0	0.05	9	3.29443
  0	0.05	10	2.9259
  0	0.05	11	2.50535
  0	0.05	12	2.36392
  0	0.05	13	2.3309
  0	0.05	14	2.32378
  0	0.05	15	2.32231
  0	0.05	16	2.32201
  0	0.05	17	2.32195
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
