# ir	alpha	ctx	bpb
  1	0.05	2	2.42886
  1	0.05	3	2.32158
  1	0.05	4	2.32246
  1	0.05	5	2.32629
  1	0.05	6	2.34232
  1	0.05	7	2.40776
  1	0.05	8	2.65759
  1	0.05	9	3.291
  1	0.05	10	3.16208
  1	0.05	11	2.58547
  1	0.05	12	2.38044
  1	0.05	13	2.33391
  1	0.05	14	2.3243
  1	0.05	15	2.32239
  1	0.05	16	2.32204
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
