# ir	alpha	ctx	bpb
  0	0.05	2	2.43031
  0	0.05	3	2.32071
  0	0.05	4	2.32236
  0	0.05	5	2.32941
  0	0.05	6	2.35888
  0	0.05	7	2.4766
  0	0.05	8	2.89566
  0	0.05	9	3.39945
  0	0.05	10	2.87544
  0	0.05	11	2.46352
  0	0.05	12	2.35187
  0	0.05	13	2.32804
  0	0.05	14	2.32313
  0	0.05	15	2.32217
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
