# ir	alpha	ctx	bpb
  0	0.05	2	2.47327
  0	0.05	3	2.3142
  0	0.05	4	2.31585
  0	0.05	5	2.32289
  0	0.05	6	2.35224
  0	0.05	7	2.46922
  0	0.05	8	2.87977
  0	0.05	9	3.36497
  0	0.05	10	2.89436
  0	0.05	11	2.47623
  0	0.05	12	2.35525
  0	0.05	13	2.32868
  0	0.05	14	2.32329
  0	0.05	15	2.3222
  0	0.05	16	2.32199
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
