# ir	alpha	ctx	bpb
  0	0.05	2	2.47504
  0	0.05	3	2.29726
  0	0.05	4	2.29889
  0	0.05	5	2.30588
  0	0.05	6	2.33494
  0	0.05	7	2.45009
  0	0.05	8	2.83878
  0	0.05	9	3.28249
  0	0.05	10	2.93077
  0	0.05	11	2.51041
  0	0.05	12	2.36566
  0	0.05	13	2.33116
  0	0.05	14	2.3239
  0	0.05	15	2.32234
  0	0.05	16	2.32202
  0	0.05	17	2.32195
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
