# ir	alpha	ctx	bpb
  1	0.05	2	2.4973
  1	0.05	3	2.31885
  1	0.05	4	2.31974
  1	0.05	5	2.32356
  1	0.05	6	2.33959
  1	0.05	7	2.40494
  1	0.05	8	2.65372
  1	0.05	9	3.27483
  1	0.05	10	3.16347
  1	0.05	11	2.59307
  1	0.05	12	2.38285
  1	0.05	13	2.33445
  1	0.05	14	2.32446
  1	0.05	15	2.32246
  1	0.05	16	2.32203
  1	0.05	17	2.32195
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
