# ir	alpha	ctx	bpb
  0	0.05	2	2.46644
  0	0.05	3	2.31692
  0	0.05	4	2.31856
  0	0.05	5	2.3256
  0	0.05	6	2.35502
  0	0.05	7	2.47229
  0	0.05	8	2.88634
  0	0.05	9	3.37934
  0	0.05	10	2.88726
  0	0.05	11	2.47082
  0	0.05	12	2.35376
  0	0.05	13	2.32841
  0	0.05	14	2.32326
  0	0.05	15	2.32219
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
