# ir	alpha	ctx	bpb
  1	0.05	2	2.51373
  1	0.05	3	2.31323
  1	0.05	4	2.31253
  1	0.05	5	2.31633
  1	0.05	6	2.3323
  1	0.05	7	2.39723
  1	0.05	8	2.64331
  1	0.05	9	3.23319
  1	0.05	10	3.16465
  1	0.05	11	2.61474
  1	0.05	12	2.39012
  1	0.05	13	2.336
  1	0.05	14	2.3248
  1	0.05	15	2.32254
  1	0.05	16	2.32205
  1	0.05	17	2.32196
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
