# ir	alpha	ctx	bpb
  1	0.05	2	2.52087
  1	0.05	3	2.31384
  1	0.05	4	2.31333
  1	0.05	5	2.31715
  1	0.05	6	2.33308
  1	0.05	7	2.39815
  1	0.05	8	2.64465
  1	0.05	9	3.23852
  1	0.05	10	3.16504
  1	0.05	11	2.6118
  1	0.05	12	2.38915
  1	0.05	13	2.33599
  1	0.05	14	2.32479
  1	0.05	15	2.3225
  1	0.05	16	2.32205
  1	0.05	17	2.32196
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
