# ir	alpha	ctx	bpb
  1	0.05	2	2.50677
  1	0.05	3	2.31943
  1	0.05	4	2.29538
  1	0.05	5	2.29917
  1	0.05	6	2.31499
  1	0.05	7	2.37908
  1	0.05	8	2.61846
  1	0.05	9	3.14755
  1	0.05	10	3.15237
  1	0.05	11	2.66232
  1	0.05	12	2.40991
  1	0.05	13	2.34136
  1	0.05	14	2.32598
  1	0.05	15	2.32281
  1	0.05	16	2.32212
  1	0.05	17	2.32196
  1	0.05	18	2.32194
  1	0.05	19	2.32193
  1	0.05	20	2.32193
