# ir	alpha	ctx	bpb
  1	0.05	2	2.52701
  1	0.05	3	2.31561
  1	0.05	4	2.31632
  1	0.05	5	2.32011
  1	0.05	6	2.3361
  1	0.05	7	2.40136
  1	0.05	8	2.64899
  1	0.05	9	3.25521
  1	0.05	10	3.16521
  1	0.05	11	2.60222
  1	0.05	12	2.38609
  1	0.05	13	2.33527
  1	0.05	14	2.32469
  1	0.05	15	2.3225
  1	0.05	16	2.32204
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
