# ir	alpha	ctx	bpb
  0	0.05	2	2.47206
  0	0.05	3	2.31567
  0	0.05	4	2.31731
  0	0.05	5	2.32434
  0	0.05	6	2.35376
  0	0.05	7	2.47101
  0	0.05	8	2.88374
  0	0.05	9	3.37332
  0	0.05	10	2.89018
  0	0.05	11	2.47281
  0	0.05	12	2.35449
  0	0.05	13	2.32858
  0	0.05	14	2.32329
  0	0.05	15	2.32221
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
