# ir	alpha	ctx	bpb
  1	0.05	2	2.48842
  1	0.05	3	2.31933
  1	0.05	4	2.32021
  1	0.05	5	2.32404
  1	0.05	6	2.34004
  1	0.05	7	2.40539
  1	0.05	8	2.65448
  1	0.05	9	3.27811
  1	0.05	10	3.16378
  1	0.05	11	2.59144
  1	0.05	12	2.38224
  1	0.05	13	2.33442
  1	0.05	14	2.32446
  1	0.05	15	2.32244
  1	0.05	16	2.32203
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
