# ir	alpha	ctx	bpb
  1	0.05	2	2.5282
  1	0.05	3	2.3154
  1	0.05	4	2.31563
  1	0.05	5	2.31943
  1	0.05	6	2.33541
  1	0.05	7	2.40051
  1	0.05	8	2.64792
  1	0.05	9	3.25165
  1	0.05	10	3.16535
  1	0.05	11	2.60477
  1	0.05	12	2.3866
  1	0.05	13	2.33538
  1	0.05	14	2.3247
  1	0.05	15	2.32251
  1	0.05	16	2.32205
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
