# ir	alpha	ctx	bpb
  0	0.05	2	2.45638
  0	0.05	3	2.31862
  0	0.05	4	2.32026
  0	0.05	5	2.3273
  0	0.05	6	2.35675
  0	0.05	7	2.47425
  0	0.05	8	2.89051
  0	0.05	9	3.38799
  0	0.05	10	2.88253
  0	0.05	11	2.46755
  0	0.05	12	2.35293
  0	0.05	13	2.3282
  0	0.05	14	2.3232
  0	0.05	15	2.32218
  0	0.05	16	2.32198
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
