# ir	alpha	ctx	bpb
  1	0.05	2	2.50642
  1	0.05	3	2.3184
  1	0.05	4	2.31928
  1	0.05	5	2.32308
  1	0.05	6	2.33908
  1	0.05	7	2.40439
  1	0.05	8	2.6529
  1	0.05	9	3.27155
  1	0.05	10	3.16442
  1	0.05	11	2.59418
  1	0.05	12	2.38337
  1	0.05	13	2.33452
  1	0.05	14	2.32452
  1	0.05	15	2.32245
  1	0.05	16	2.32204
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
