# ir	alpha	ctx	bpb
  1	0.05	2	2.52298
  1	0.05	3	2.3167
  1	0.05	4	2.31758
  1	0.05	5	2.3214
  1	0.05	6	2.3374
  1	0.05	7	2.40267
  1	0.05	8	2.6508
  1	0.05	9	3.26233
  1	0.05	10	3.16537
  1	0.05	11	2.599
  1	0.05	12	2.38483
  1	0.05	13	2.33492
  1	0.05	14	2.3246
  1	0.05	15	2.32247
  1	0.05	16	2.32204
  1	0.05	17	2.32195
  1	0.05	18	2.32193
  1	0.05	19	2.32193
  1	0.05	20	2.32193
