# ir	alpha	ctx	bpb
  0	0.05	2	2.44747
  0	0.05	3	2.31954
  0	0.05	4	2.32119
  0	0.05	5	2.32827
  0	0.05	6	2.35767
  0	0.05	7	2.47517
  0	0.05	8	2.8927
  0	0.05	9	3.39328
  0	0.05	10	2.87935
  0	0.05	11	2.4659
  0	0.05	12	2.35236
  0	0.05	13	2.32814
  0	0.05	14	2.32317
  0	0.05	15	2.32219
  0	0.05	16	2.32197
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
