# ir	alpha	ctx	bpb
  0	0.05	2	2.46812
  0	0.05	3	2.3009
  0	0.05	4	2.30254
  0	0.05	5	2.30952
  0	0.05	6	2.3386
  0	0.05	7	2.45416
  0	0.05	8	2.84757
  0	0.05	9	3.29975
  0	0.05	10	2.92391
  0	0.05	11	2.5032
  0	0.05	12	2.36327
  0	0.05	13	2.3306
  0	0.05	14	2.32377
  0	0.05	15	2.32229
  0	0.05	16	2.322
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
