# ir	alpha	ctx	bpb
  0	0.05	2	2.46867
  0	0.05	3	2.31631
  0	0.05	4	2.31795
  0	0.05	5	2.32501
  0	0.05	6	2.35442
  0	0.05	7	2.47165
  0	0.05	8	2.88519
  0	0.05	9	3.37649
  0	0.05	10	2.88863
  0	0.05	11	2.47174
  0	0.05	12	2.35424
  0	0.05	13	2.32845
  0	0.05	14	2.32323
  0	0.05	15	2.3222
  0	0.05	16	2.32199
  0	0.05	17	2.32194
  0	0.05	18	2.32193
  0	0.05	19	2.32193
  0	0.05	20	2.32193
